Year,Month,Data_value
2004,9,6526.8
2004,12,6658
2005,3,6819.7
2005,6,6966.1
2005,9,7073.7
2005,12,7170.8
2006,3,7302.1
2006,6,7468.6
2006,9,7653.6
2006,12,7839.7
2007,3,8020
2007,6,8178.6
2007,9,8315.7
2007,12,8389
2008,3,8392.1
2008,6,8399.1
2008,9,8478.5
2008,12,8632.6
2009,3,8769.8
2009,6,8861.5
2009,9,8907.6
2009,12,8943.9
2010,3,8985.7
2010,6,9057.6
2010,9,9183.1
2010,12,9345.9
2011,3,9519.6
2011,6,9705.3
2011,9,9847.5
2011,12,9913.5
2012,3,9984.5
2012,6,10102.4
2012,9,10222.6
2012,12,10304.8
2013,3,10395.3
2013,6,10529.4
2013,9,10689.1
2013,12,10810.2
2014,3,10928.6
2014,6,11058.7
2014,9,11208.1
2014,12,11387.7
2015,3,11577.9
2015,6,11743.3
2015,9,11919.7
2015,12,12157.8
2016,3,12402.7
2016,6,12590.5
2016,9,12745.6
2016,12,12868.7
2017,3,12978.3
2017,6,13077.8
2017,9,13173.7
2017,12,13284.9
2018,3,13392.1
2018,6,13492.4
2018,9,13623.1
2018,12,13809.6
2019,3,13944.6
2019,6,14023.5
2019,9,14104.9
2019,12,14267.3
2020,3,
2020,6,
2020,9,
2020,12,
2021,3,
2021,6,
2002,12,8495.5
2003,3,8631.4
2003,6,8780.9
2003,9,9029.1
2003,12,9334.1
2004,3,9621.2
2004,6,9871.2
2004,9,10081.1
2004,12,10278.6
2005,3,10498.4
2005,6,10731.7
2005,9,10960.8
2005,12,11179.4
2006,3,11450
2006,6,11752.9
2006,9,12023.7
2006,12,12285.9
2007,3,12560.6
2007,6,12805.7
2007,9,13068.5
2007,12,13301.6
2008,3,13447.7
2008,6,13573.6
2008,9,13644
2008,12,13631.1
2009,3,13636.5
2009,6,13765.7
2009,9,13906.4
2009,12,14034.6
2010,3,14130.5
2010,6,14270.2
2010,9,14495.3
2010,12,14792.6
2011,3,15080.4
2011,6,15317.6
2011,9,15528.4
2011,12,15717.5
2012,3,15895.5
2012,6,16063.7
2012,9,16250.9
2012,12,16429
2013,3,16662.4
2013,6,16964.1
2013,9,17233.5
2013,12,17443.3
2014,3,17659.7
2014,6,17816.4
2014,9,17928.8
2014,12,18145.2
2015,3,18410.4
2015,6,18657.8
2015,9,18929.2
2015,12,19204.9
2016,3,19473.9
2016,6,19727.8
2016,9,19965.9
2016,12,20231.8
2017,3,20453.7
2017,6,20551.4
2017,9,20677
2017,12,20994.8
2018,3,21205.2
2018,6,21351.9
2018,9,21486.4
2018,12,21744.2
2019,3,21840.7
2019,6,21933.2
2019,9,22022.3
2019,12,22098
2020,3,
2020,6,
2020,9,
2020,12,
2021,3,
2021,6,
2002,12,3737.1
2003,3,3783.7
2003,6,3833.1
2003,9,3948.8
2003,12,4131.1
2004,3,4313.9
2004,6,4461.6
2004,9,4575
2004,12,4673.7
2005,3,4773.2
2005,6,4878.4
2005,9,4999.9
2005,12,5108.9
2006,3,5236.8
2006,6,5401.1
2006,9,5535.7
2006,12,5634.4
2007,3,5733.1
2007,6,5821.2
2007,9,5916.6
2007,12,6031.3
2008,3,6134
2008,6,6200.9
2008,9,6176
2008,12,6075.3
2009,3,5984.6
2009,6,5955.9
2009,9,5992.8
2009,12,6060
2010,3,6090.9
2010,6,6117
2010,9,6172.8
2010,12,6250.6
2011,3,6342
2011,6,6445.3
2011,9,6547.8
2011,12,6630.2
2012,3,6684.1
2012,6,6740.1
2012,9,6814.3
2012,12,6911.6
2013,3,7068.7
2013,6,7239
2013,9,7392.9
2013,12,7525.9
2014,3,7627.9
2014,6,7706.9
2014,9,7819.4
2014,12,7960.8
2015,3,8102.9
2015,6,8286.2
2015,9,8566.6
2015,12,8786
2016,3,8929.5
2016,6,9129.4
2016,9,9431.9
2016,12,9911.1
2017,3,10547.3
2017,6,11069.1
2017,9,11411.9
2017,12,11713.5
2018,3,11968.3
2018,6,12259.8
2018,9,12541.4
2018,12,12722.8
2019,3,12835.7
2019,6,12950.5
2019,9,13109.1
2019,12,13390.9
2020,3,
2020,6,
2020,9,
2020,12,
2021,3,
2021,6,
2002,12,4759.1
2003,3,4844.2
2003,6,4938.8
2003,9,5064.9
2003,12,5193.1
2004,3,5306.9
2004,6,5422.3
2004,9,5523.2
2004,12,5616.2
2005,3,5724.7
2005,6,5849.8
2005,9,5974.6
2005,12,6085.1
2006,3,6205.9
2006,6,6354
2006,9,6502.1
2006,12,6657.5
2007,3,6836.3
2007,6,6988.2
2007,9,7117.4
2007,12,7233.2
2008,3,7305.4
2008,6,7364.7
2008,9,7464.2
2008,12,7579.7
2009,3,7685.5
2009,6,7801.8
2009,9,7911
2009,12,7997.5
2010,3,8081.5
2010,6,8199.9
2010,9,8370.5
2010,12,8559.1
2011,3,8729.6
2011,6,8871.6
2011,9,8982.2
2011,12,9076
2012,3,9191.7
2012,6,9306.5
2012,9,9403.9
2012,12,9506.8
2013,3,9604.2
2013,6,9712.6
2013,9,9819.7
2013,12,9918.7
2014,3,10015.7
2014,6,10089.9
2014,9,10119.6
2014,12,10196.7
2015,3,10290.8
2015,6,10345.2
2015,9,10399.5
2015,12,10464.1
2016,3,10525
2016,6,10566.5
2016,9,10564.8
2016,12,10525.1
2017,3,10503.7
2017,6,10458.2
2017,9,10425.7
2017,12,10406.3
2018,3,10357.9
2018,6,10308.2
2018,9,10291.1
2018,12,10298.8
2019,3,10304.1
2019,6,10328.8
2019,9,10364.1
2019,12,10349.6
2020,3,
2020,6,
2020,9,
2020,12,
2021,3,
2021,6,
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,2463
2003,3,2283.9
2003,6,2280.3
2003,9,2352.4
2003,12,2653
2004,3,2468.2
2004,6,2447.3
2004,9,2511.6
2004,12,2837.6
2005,3,2675
2005,6,2659.6
2005,9,2736.3
2005,12,3104.9
2006,3,2859.5
2006,6,2893.7
2006,9,2951.6
2006,12,3375.5
2007,3,3137.7
2007,6,3124
2007,9,3183
2007,12,3598.2
2008,3,3394.4
2008,6,3286.6
2008,9,3396
2008,12,3898.3
2009,3,3622.2
2009,6,3631
2009,9,3700.6
2009,12,4103.7
2010,3,3788.1
2010,6,3714.2
2010,9,3844.5
2010,12,4428
2011,3,4088.9
2011,6,4104.6
2011,9,4201.1
2011,12,4668.8
2012,3,4350.5
2012,6,4280.6
2012,9,4357.2
2012,12,4830.9
2013,3,4504.2
2013,6,4371.2
2013,9,4458.4
2013,12,5027.3
2014,3,4635.7
2014,6,4625.3
2014,9,4698.7
2014,12,5281.8
2015,3,4954.6
2015,6,4867.3
2015,9,4967.9
2015,12,5605.9
2016,3,5267.9
2016,6,5127
2016,9,5198.6
2016,12,5886.3
2017,3,5544.1
2017,6,5538.9
2017,9,5598.9
2017,12,6287.6
2018,3,5890.2
2018,6,5699
2018,9,5844.2
2018,12,6542.4
2019,3,6129.9
2019,6,5989.3
2019,9,6033.1
2019,12,6792.6
2020,3,6882.6
2020,6,6639.9
2020,9,6749.4
2020,12,7306.7
2021,3,6646
2021,6,6632.3
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,2435.4
2003,3,1934.8
2003,6,1987
2003,9,2035.2
2003,12,2670.4
2004,3,2101.7
2004,6,2137.9
2004,9,2171.8
2004,12,2779.3
2005,3,2268.1
2005,6,2299
2005,9,2326.4
2005,12,2971.8
2006,3,2386.6
2006,6,2440.6
2006,9,2455.5
2006,12,3204.5
2007,3,2613.2
2007,6,2622.6
2007,9,2637.9
2007,12,3399.7
2008,3,2670.9
2008,6,2581
2008,9,2589.2
2008,12,3382
2009,3,2647.5
2009,6,2611.6
2009,9,2617
2009,12,3395.5
2010,3,2666.4
2010,6,2613.7
2010,9,2660.7
2010,12,3416.2
2011,3,2671
2011,6,2693.3
2011,9,2702.1
2011,12,3557.7
2012,3,2799.3
2012,6,2781.4
2012,9,2761.9
2012,12,3705
2013,3,2900.8
2013,6,2962.3
2013,9,2934.5
2013,12,3905.5
2014,3,3012
2014,6,3037.2
2014,9,3017.8
2014,12,4068.3
2015,3,3206.4
2015,6,3204.2
2015,9,3211.1
2015,12,4308.6
2016,3,3405.9
2016,6,3411.4
2016,9,3371.7
2016,12,4427
2017,3,3558.9
2017,6,3579.7
2017,9,3532.6
2017,12,4733.2
2018,3,3730.1
2018,6,3740
2018,9,3718
2018,12,4956.4
2019,3,3885.1
2019,6,3908
2019,9,3885.5
2019,12,5279.6
2020,3,4142.2
2020,6,3397.8
2020,9,4448.9
2020,12,5810.6
2021,3,4467.2
2021,6,4720.6
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,945.9
2003,3,1004.5
2003,6,880.6
2003,9,890.3
2003,12,981
2004,3,1046.7
2004,6,959.1
2004,9,1000.4
2004,12,1112.6
2005,3,1147.6
2005,6,1044.4
2005,9,1085
2005,12,1194.6
2006,3,1248.7
2006,6,1143.6
2006,9,1207.5
2006,12,1376.6
2007,3,1429.6
2007,6,1306
2007,9,1367.1
2007,12,1486.2
2008,3,1555.1
2008,6,1379
2008,9,1404.9
2008,12,1543.6
2009,3,1571
2009,6,1420.7
2009,9,1474.8
2009,12,1609.9
2010,3,1640.4
2010,6,1494.3
2010,9,1542.4
2010,12,1705.9
2011,3,1727.5
2011,6,1629.3
2011,9,1722
2011,12,1854.3
2012,3,1865
2012,6,1735.2
2012,9,1785.3
2012,12,1947.3
2013,3,1970.7
2013,6,1873.1
2013,9,1935.8
2013,12,2134.8
2014,3,2191.9
2014,6,2074.6
2014,9,2119.4
2014,12,2354.4
2015,3,2416.6
2015,6,2266.8
2015,9,2331.7
2015,12,2613.1
2016,3,2740.6
2016,6,2564.7
2016,9,2677.5
2016,12,2950.4
2017,3,2991.7
2017,6,2793.6
2017,9,2836.6
2017,12,3165.9
2018,3,3228
2018,6,2959.5
2018,9,3036.1
2018,12,3355.8
2019,3,3426
2019,6,3133.1
2019,9,3170.9
2019,12,3521.3
2020,3,3193
2020,6,1609.4
2020,9,2989.3
2020,12,3391.2
2021,3,3166.3
2021,6,3401.6
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,234.6
2003,3,214.2
2003,6,224.7
2003,9,241.6
2003,12,265
2004,3,250
2004,6,265.8
2004,9,279.3
2004,12,305.7
2005,3,278.6
2005,6,303
2005,9,315.7
2005,12,337.1
2006,3,313.7
2006,6,327.8
2006,9,348.7
2006,12,378.2
2007,3,357.6
2007,6,369.4
2007,9,388.2
2007,12,420.2
2008,3,385.7
2008,6,405.1
2008,9,419.2
2008,12,444.3
2009,3,403
2009,6,420.9
2009,9,440.2
2009,12,472
2010,3,429.1
2010,6,436.3
2010,9,462
2010,12,500.1
2011,3,448.4
2011,6,467
2011,9,490.8
2011,12,528.2
2012,3,488.9
2012,6,498.2
2012,9,519.9
2012,12,564.7
2013,3,513.5
2013,6,539.7
2013,9,567.3
2013,12,654.6
2014,3,596.6
2014,6,619.9
2014,9,637.6
2014,12,694.1
2015,3,640.2
2015,6,658.5
2015,9,712.7
2015,12,741.9
2016,3,683.7
2016,6,724.2
2016,9,754.4
2016,12,791
2017,3,753.9
2017,6,783
2017,9,835.1
2017,12,879.7
2018,3,806.9
2018,6,844.7
2018,9,883.9
2018,12,940.6
2019,3,856.4
2019,6,879.2
2019,9,933.4
2019,12,996.3
2020,3,821.1
2020,6,609
2020,9,935.6
2020,12,1024
2021,3,896.5
2021,6,970.5
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,612.7
2003,3,508
2003,6,565.3
2003,9,515.2
2003,12,662.3
2004,3,552
2004,6,609.6
2004,9,542.8
2004,12,699.4
2005,3,569.8
2005,6,646.6
2005,9,582.2
2005,12,746.3
2006,3,610.1
2006,6,686
2006,9,613.3
2006,12,799.9
2007,3,672
2007,6,749.6
2007,9,672.2
2007,12,847.7
2008,3,678.7
2008,6,742.7
2008,9,650.1
2008,12,852
2009,3,712.4
2009,6,776
2009,9,687.5
2009,12,882.6
2010,3,706.8
2010,6,791.6
2010,9,690.8
2010,12,918.7
2011,3,713.2
2011,6,815.3
2011,9,732.5
2011,12,966.2
2012,3,772
2012,6,839.5
2012,9,736.2
2012,12,981.3
2013,3,752.4
2013,6,875.4
2013,9,739
2013,12,1012.2
2014,3,782.7
2014,6,859.3
2014,9,757.7
2014,12,1010.3
2015,3,799.7
2015,6,877.5
2015,9,787.7
2015,12,1079.4
2016,3,844.8
2016,6,931.8
2016,9,819.5
2016,12,1108.4
2017,3,879.4
2017,6,950.4
2017,9,847.2
2017,12,1132.2
2018,3,878.7
2018,6,938.7
2018,9,829.6
2018,12,1118.6
2019,3,881.6
2019,6,955.3
2019,9,838.2
2019,12,1115.7
2020,3,772.2
2020,6,618.3
2020,9,843.9
2020,12,1207.8
2021,3,881.5
2021,6,1047.7
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,165.6
2003,3,159.4
2003,6,163.4
2003,9,176
2003,12,193.2
2004,3,185.2
2004,6,190
2004,9,198.2
2004,12,218
2005,3,206.9
2005,6,213.2
2005,9,219.8
2005,12,234.6
2006,3,224.5
2006,6,224.6
2006,9,235
2006,12,259.3
2007,3,254.1
2007,6,252.1
2007,9,264.7
2007,12,288.6
2008,3,270.8
2008,6,260.2
2008,9,261.6
2008,12,288.3
2009,3,273.3
2009,6,267.9
2009,9,278.6
2009,12,301.4
2010,3,285.7
2010,6,277.4
2010,9,292
2010,12,314.3
2011,3,294.7
2011,6,298.9
2011,9,310.3
2011,12,334.8
2012,3,324.5
2012,6,318.2
2012,9,330.2
2012,12,360.1
2013,3,345.8
2013,6,348.9
2013,9,360.8
2013,12,401.1
2014,3,383.3
2014,6,386.3
2014,9,397.2
2014,12,430.7
2015,3,420.6
2015,6,417.8
2015,9,446.3
2015,12,478.1
2016,3,457.7
2016,6,465.9
2016,9,479.2
2016,12,505.1
2017,3,488.7
2017,6,485.8
2017,9,503.2
2017,12,534.1
2018,3,515.4
2018,6,507.1
2018,9,523.9
2018,12,551.6
2019,3,534.9
2019,6,521.8
2019,9,552.1
2019,12,580.1
2020,3,520
2020,6,423.2
2020,9,611.6
2020,12,631.2
2021,3,585.4
2021,6,600.3
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,602.8
2003,3,636.9
2003,6,571.8
2003,9,614.1
2003,12,690.4
2004,3,769.1
2004,6,786.3
2004,9,819.1
2004,12,862.8
2005,3,878.5
2005,6,884.2
2005,9,975.8
2005,12,1005.4
2006,3,1058.1
2006,6,1136.8
2006,9,1150.2
2006,12,1073.5
2007,3,1087.9
2007,6,1102.7
2007,9,1134.8
2007,12,1271.7
2008,3,1319.4
2008,6,1397
2008,9,1448.7
2008,12,1265.2
2009,3,1176.6
2009,6,1162.9
2009,9,1200
2009,12,1274.8
2010,3,1331.4
2010,6,1296.3
2010,9,1285.1
2010,12,1438.1
2011,3,1518.5
2011,6,1478.2
2011,9,1436.4
2011,12,1618.7
2012,3,1641.1
2012,6,1597.4
2012,9,1659.1
2012,12,1799.2
2013,3,1833.2
2013,6,1807.9
2013,9,1913.1
2013,12,2016
2014,3,1981.3
2014,6,1913.9
2014,9,1881.6
2014,12,1932.5
2015,3,1716.5
2015,6,1777.5
2015,9,1803.9
2015,12,1851.3
2016,3,1710.8
2016,6,1703.1
2016,9,1691.3
2016,12,1875.8
2017,3,1888.2
2017,6,1791.3
2017,9,1710.1
2017,12,1945.7
2018,3,1935.5
2018,6,1884.2
2018,9,1915.5
2018,12,1943.6
2019,3,1765
2019,6,1742
2019,9,1687.8
2019,12,1838.1
2020,3,1700.8
2020,6,1046.2
2020,9,1477.3
2020,12,1597.9
2021,3,1565.7
2021,6,1626.3
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,1738.2
2003,3,1762.4
2003,6,1738.7
2003,9,1932.5
2003,12,2039.7
2004,3,2181.4
2004,6,2118
2004,9,2254.1
2004,12,2324.2
2005,3,2300.9
2005,6,2253.3
2005,9,2422.8
2005,12,2475.2
2006,3,2565.6
2006,6,2487.4
2006,9,2651.2
2006,12,2772.1
2007,3,2871.6
2007,6,2786.3
2007,9,2950.4
2007,12,3076.1
2008,3,3094.7
2008,6,2987.7
2008,9,3128.4
2008,12,3070.4
2009,3,2987.9
2009,6,2937.9
2009,9,3148.5
2009,12,3136.3
2010,3,3177.2
2010,6,3066.5
2010,9,3266.4
2010,12,3282.8
2011,3,3311.5
2011,6,3258.7
2011,9,3402.2
2011,12,3438.9
2012,3,3531.8
2012,6,3403
2012,9,3474.9
2012,12,3545.1
2013,3,3585.7
2013,6,3568.9
2013,9,3727.3
2013,12,3717.6
2014,3,3770.6
2014,6,3676
2014,9,3799.4
2014,12,3910.7
2015,3,3936.9
2015,6,3868.8
2015,9,4098.1
2015,12,4135.9
2016,3,4206.8
2016,6,4139.4
2016,9,4283.8
2016,12,4342.5
2017,3,4935.5
2017,6,4834.9
2017,9,5007
2017,12,5137.1
2018,3,5164.3
2018,6,5097.2
2018,9,5279.6
2018,12,5371.8
2019,3,5393.4
2019,6,5300.3
2019,9,5552.6
2019,12,5494.3
2020,3,5146.6
2020,6,3545.5
2020,9,4898.3
2020,12,5022.1
2021,3,4761
2021,6,5041.4
2002,12,2278.9
2003,3,2323.5
2003,6,2365.1
2003,9,2423.4
2003,12,2453.8
2004,3,2479
2004,6,2539
2004,9,2592.3
2004,12,2625.2
2005,3,2719
2005,6,2760.6
2005,9,2820.1
2005,12,2872.5
2006,3,2905.8
2006,6,3004.3
2006,9,3042.1
2006,12,3127
2007,3,3184.2
2007,6,3243.9
2007,9,3284.5
2007,12,3348.7
2008,3,3407.8
2008,6,3413.2
2008,9,3497.1
2008,12,3605.3
2009,3,3682.7
2009,6,3770.6
2009,9,3810.1
2009,12,3803.9
2010,3,3841.7
2010,6,3858.1
2010,9,3965.3
2010,12,4100.2
2011,3,4150.9
2011,6,4263.4
2011,9,4326.5
2011,12,4327.2
2012,3,4359.6
2012,6,4445.2
2012,9,4494.7
2012,12,4506.8
2013,3,4539.7
2013,6,4537.1
2013,9,4621.4
2013,12,4662.8
2014,3,4700.4
2014,6,4798.1
2014,9,4841.3
2014,12,4901.2
2015,3,5020.8
2015,6,5048.4
2015,9,5120.2
2015,12,5213.1
2016,3,5267.6
2016,6,5317.7
2016,9,5362.3
2016,12,5467.7
2017,3,5607.3
2017,6,5745.5
2017,9,5779.9
2017,12,5847.6
2018,3,5946.1
2018,6,5913.1
2018,9,6043.6
2018,12,6110.8
2019,3,6159.2
2019,6,6215
2019,9,6268
2019,12,6303.5
2020,3,6872.2
2020,6,6892.2
2020,9,6966
2020,12,6790.8
2021,3,6708.8
2021,6,6886.9
2002,12,2037.6
2003,3,2075.4
2003,6,2119.4
2003,9,2174.6
2003,12,2231.9
2004,3,2223.3
2004,6,2279.8
2004,9,2310.5
2004,12,2341.9
2005,3,2415.5
2005,6,2453.4
2005,9,2498.7
2005,12,2512.3
2006,3,2529.6
2006,6,2607.7
2006,9,2650.8
2006,12,2700.1
2007,3,2768.7
2007,6,2811.2
2007,9,2847.2
2007,12,2845.6
2008,3,2807.9
2008,6,2773.9
2008,9,2780.6
2008,12,2810.3
2009,3,2826.4
2009,6,2810.8
2009,9,2808.9
2009,12,2807.6
2010,3,2859.7
2010,6,2810.7
2010,9,2854.6
2010,12,2842.9
2011,3,2847.1
2011,6,2890.6
2011,9,2934
2011,12,2963.5
2012,3,2964.7
2012,6,2979.6
2012,9,3013.5
2012,12,3063.1
2013,3,3105.5
2013,6,3170.1
2013,9,3198.1
2013,12,3218.2
2014,3,3228.9
2014,6,3250
2014,9,3283.5
2014,12,3348.7
2015,3,3436.9
2015,6,3429.5
2015,9,3488.1
2015,12,3541.2
2016,3,3591.9
2016,6,3651.7
2016,9,3686
2016,12,3687.3
2017,3,3770.4
2017,6,3832.9
2017,9,3876.1
2017,12,3930
2018,3,3965.5
2018,6,4004.8
2018,9,4071.5
2018,12,4093.5
2019,3,4155.8
2019,6,4181.3
2019,9,4242.5
2019,12,4337.9
2020,3,4400.2
2020,6,3628.7
2020,9,4836.8
2020,12,4750.1
2021,3,4842
2021,6,5032.4
2002,12,921.3
2003,3,941.6
2003,6,931.6
2003,9,934.7
2003,12,950.9
2004,3,975.9
2004,6,1015.2
2004,9,1048.6
2004,12,1067.8
2005,3,1089.4
2005,6,1107.1
2005,9,1125.8
2005,12,1150.6
2006,3,1179.4
2006,6,1214.3
2006,9,1259.6
2006,12,1318.5
2007,3,1357.1
2007,6,1388.4
2007,9,1418.5
2007,12,1430.3
2008,3,1458
2008,6,1465.5
2008,9,1469.2
2008,12,1484.2
2009,3,1493.5
2009,6,1507.7
2009,9,1531
2009,12,1550.9
2010,3,1564.3
2010,6,1580.4
2010,9,1601.3
2010,12,1626.3
2011,3,1672.8
2011,6,1716.2
2011,9,1767.9
2011,12,1777.9
2012,3,1781.2
2012,6,1819.3
2012,9,1839.6
2012,12,1871.9
2013,3,1902.7
2013,6,1958.1
2013,9,2011.1
2013,12,2061.2
2014,3,2105
2014,6,2166.6
2014,9,2216.4
2014,12,2265.3
2015,3,2323.2
2015,6,2368.9
2015,9,2434.2
2015,12,2519.9
2016,3,2601.2
2016,6,2683.1
2016,9,2778.9
2016,12,2831.8
2017,3,2865.2
2017,6,2924.3
2017,9,2970
2017,12,3027.7
2018,3,3092.8
2018,6,3098.7
2018,9,3175.8
2018,12,3231.4
2019,3,3255.9
2019,6,3275.8
2019,9,3342.4
2019,12,3412.2
2020,3,
2020,6,
2020,9,
2020,12,
2021,3,
2021,6,
2002,12,220.5
2003,3,226
2003,6,229.1
2003,9,239.8
2003,12,249.2
2004,3,260.1
2004,6,271.1
2004,9,277.2
2004,12,287.6
2005,3,293.6
2005,6,309.1
2005,9,313.2
2005,12,319.7
2006,3,327.9
2006,6,334.5
2006,9,348.7
2006,12,358.9
2007,3,373.4
2007,6,377.3
2007,9,388.2
2007,12,395.4
2008,3,400.2
2008,6,414.4
2008,9,416
2008,12,417.6
2009,3,423.4
2009,6,431.3
2009,9,437.3
2009,12,442.8
2010,3,450.6
2010,6,447.7
2010,9,459.5
2010,12,468.3
2011,3,470.6
2011,6,479.7
2011,9,488.7
2011,12,497.9
2012,3,506
2012,6,512.4
2012,9,521.6
2012,12,528.3
2013,3,538.6
2013,6,554.7
2013,9,563.8
2013,12,613.8
2014,3,625.9
2014,6,636.7
2014,9,631.8
2014,12,652.8
2015,3,672.3
2015,6,675.3
2015,9,704.5
2015,12,699.7
2016,3,708.6
2016,6,742.8
2016,9,743.8
2016,12,752.9
2017,3,786.5
2017,6,802.8
2017,9,829.4
2017,12,837.2
2018,3,841.6
2018,6,867
2018,9,878.5
2018,12,886.4
2019,3,900.5
2019,6,902.7
2019,9,922.5
2019,12,936.6
2020,3,851.3
2020,6,626.3
2020,9,925.9
2020,12,960.8
2021,3,942
2021,6,998.4
2002,12,537
2003,3,545.9
2003,6,552.5
2003,9,573.2
2003,12,583.5
2004,3,588.5
2004,6,596
2004,9,600.7
2004,12,605.8
2005,3,619.3
2005,6,632
2005,9,640.8
2005,12,651.4
2006,3,657.4
2006,6,670.9
2006,9,681
2006,12,697.4
2007,3,724.1
2007,6,733.2
2007,9,747.9
2007,12,736.4
2008,3,723.7
2008,6,727.2
2008,9,727.2
2008,12,744.8
2009,3,763.1
2009,6,760.4
2009,9,775
2009,12,759.7
2010,3,767
2010,6,776.8
2010,9,772.5
2010,12,781.2
2011,3,781.4
2011,6,801.2
2011,9,816.2
2011,12,823.2
2012,3,831.9
2012,6,827.2
2012,9,828.4
2012,12,831.1
2013,3,822.4
2013,6,864.6
2013,9,832
2013,12,858.2
2014,3,851.2
2014,6,851.2
2014,9,858
2014,12,859.2
2015,3,863.8
2015,6,871.4
2015,9,897.5
2015,12,908.1
2016,3,907.3
2016,6,927.4
2016,9,918.7
2016,12,934.6
2017,3,951.9
2017,6,946.9
2017,9,958.8
2017,12,955.7
2018,3,948
2018,6,935.4
2018,9,940.8
2018,12,943.4
2019,3,950.7
2019,6,951.3
2019,9,951.3
2019,12,945.7
2020,3,821.8
2020,6,615.2
2020,9,968.5
2020,12,1018.2
2021,3,950.4
2021,6,1041.2
2002,12,157.3
2003,3,162.7
2003,6,167.8
2003,9,177.8
2003,12,182.8
2004,3,186.9
2004,6,195.3
2004,9,199.8
2004,12,205.8
2005,3,211.8
2005,6,219.4
2005,9,221.2
2005,12,223.3
2006,3,227
2006,6,231.6
2006,9,239.2
2006,12,246.6
2007,3,256.2
2007,6,260.6
2007,9,269.7
2007,12,273.6
2008,3,270.5
2008,6,269.6
2008,9,265.7
2008,12,272
2009,3,276.7
2009,6,277.8
2009,9,281.7
2009,12,284.7
2010,3,289.1
2010,6,287.3
2010,9,295.6
2010,12,296.1
2011,3,299.5
2011,6,309.1
2011,9,313
2011,12,318.9
2012,3,324.6
2012,6,328.6
2012,9,336
2012,12,342.5
2013,3,349.5
2013,6,359.8
2013,9,365.8
2013,12,381.8
2014,3,387.9
2014,6,398
2014,9,401.7
2014,12,409.1
2015,3,427.5
2015,6,430.3
2015,9,448.7
2015,12,455.7
2016,3,458.5
2016,6,480.1
2016,9,479.2
2016,12,485.6
2017,3,492.9
2017,6,501
2017,9,506.5
2017,12,514.8
2018,3,519.5
2018,6,523.7
2018,9,525.6
2018,12,531.3
2019,3,540.5
2019,6,539.3
2019,9,551.2
2019,12,559.2
2020,3,520.1
2020,6,438.1
2020,9,606.5
2020,12,607.5
2021,3,593.1
2021,6,621.7
2002,12,602.8
2003,3,636.9
2003,6,571.8
2003,9,614.1
2003,12,690.4
2004,3,769.1
2004,6,786.3
2004,9,819.1
2004,12,862.8
2005,3,878.5
2005,6,884.2
2005,9,975.8
2005,12,1005.4
2006,3,1058.1
2006,6,1136.8
2006,9,1150.2
2006,12,1073.5
2007,3,1087.9
2007,6,1102.7
2007,9,1134.8
2007,12,1271.7
2008,3,1319.4
2008,6,1397
2008,9,1448.7
2008,12,1265.2
2009,3,1176.6
2009,6,1162.9
2009,9,1200
2009,12,1274.8
2010,3,1331.4
2010,6,1296.3
2010,9,1285.1
2010,12,1438.1
2011,3,1518.5
2011,6,1478.2
2011,9,1436.4
2011,12,1618.7
2012,3,1641.1
2012,6,1597.4
2012,9,1659.1
2012,12,1799.2
2013,3,1833.2
2013,6,1807.9
2013,9,1913.1
2013,12,2016
2014,3,1981.3
2014,6,1913.9
2014,9,1881.6
2014,12,1932.5
2015,3,1716.5
2015,6,1777.5
2015,9,1803.9
2015,12,1851.3
2016,3,1710.8
2016,6,1703.1
2016,9,1691.3
2016,12,1875.8
2017,3,1888.2
2017,6,1791.3
2017,9,1710.1
2017,12,1945.7
2018,3,1935.5
2018,6,1884.2
2018,9,1915.5
2018,12,1943.6
2019,3,1765
2019,6,1742
2019,9,1687.8
2019,12,1838.1
2020,3,1700.8
2020,6,1046.2
2020,9,1477.3
2020,12,1597.9
2021,3,1565.7
2021,6,1626.3
2002,12,1696.3
2003,3,1753.4
2003,6,1808.1
2003,9,1912.8
2003,12,1990.6
2004,3,2138
2004,6,2202
2004,9,2230
2004,12,2268.8
2005,3,2292.7
2005,6,2340.1
2005,9,2394.6
2005,12,2454.6
